ID	p10_12M	p103_12M	p103_4M	p103_B	p10_4M	p105_12M	p105_4M	p105_B	p10_B	p1_12M	p12_12M	p12_4M	p128_12M	p128_4M	p128_B	p12_B	p133_12M	p133_4M	p133_B	p137_12M	p137_4M	p137_B	p1_4M	p150_12M	p150_4M	p150_B	p157_12M	p157_4M	p157_B	p172_12M	p172_4M	p172_B	p179_12M	p179_4M	p179_B	p180_12M	p180_4M	p180_B	p181_12M	p181_4M	p181_B	p184_12M	p184_4M	p184_B	p195_12M	p195_4M	p195_B	p1_B	p201_12M	p201_4M	p201_B	p203_12M	p203_4M	p203_B	p224_12M	p224_4M	p224_B	p229_12M	p229_4M	p229_B	p238_12M	p238_4M	p238_B	p240_12M	p240_4M	p240_B	p244_12M	p244_4M	p244_B	p256_12M	p256_4M	p256_B	p258_12M	p258_4M	p258_B	p263_12M	p263_4M	p263_B	p265_12M	p265_4M	p265_B	p268_12M	p268_4M	p268_B	p275_12M	p275_4M	p275_B	p276_12M	p276_4M	p276_B	p281_12M	p281_4M	p281_B	p282_12M	p282_4M	p282_B	p332_12M	p332_4M	p332_B	p335_12M	p335_4M	p335_B	p338_12M	p338_4M	p338_B	p341_12M	p341_4M	p341_B	p343_12M	p343_4M	p343_B	p345_12M	p345_4M	p345_B	p350_12M	p350_4M	p350_B	p377_12M	p377_4M	p377_B	p385_12M	p385_4M	p385_B	p387_12M	p387_4M	p387_B	p397_12M	p397_4M	p397_B	p42_12M	p42_4M	p42_B	p45_12M	p45_4M	p45_B	p503_12M	p503_4M	p503_B	p504_12M	p504_4M	p504_B	p507_12M	p507_4M	p507_B	p511_12M	p511_4M	p511_B	p521_12M	p521_4M	p521_B	p527_12M	p527_4M	p527_B	p53_12M	p532_12M	p532_4M	p532_B	p53_4M	p536_12M	p536_4M	p536_B	p53_B	p546_12M	p546_4M	p546_B	p549_12M	p549_4M	p549_B	p560_12M	p560_4M	p560_B	p565_12M	p565_4M	p565_B	p567_12M	p567_4M	p567_B	p570_12M	p570_4M	p570_B	p572_12M	p572_4M	p572_B	p577_12M	p577_4M	p577_B	p582_12M	p582_4M	p582_B	p585_12M	p585_4M	p585_B	p587_12M	p587_4M	p587_B	p589_12M	p589_4M	p589_B	p590_12M	p590_4M	p590_B	p591_12M	p591_4M	p591_B	p599_12M	p599_4M	p599_B	p608_12M	p608_4M	p608_B	p615_12M	p615_4M	p615_B	p622_12M	p622_4M	p622_B	p624_12M	p624_4M	p624_B	p626_12M	p626_4M	p626_B	p635_12M	p635_4M	p635_B	p637_12M	p637_4M	p637_B	p640_12M	p640_4M	p640_B	p70_12M	p70_4M	p70_B	p7_12M	p7_4M	p78_12M	p78_4M	p78_B	p7_B	p82_12M	p82_4M	p82_B	p9_12M	p9_4M	p9_B
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium	14.96307	0.86998	0.0	0.0	0.01733	0.0	0.0	0.0	0.009	0.05775	0.0	0.0	9.4945	0.0	0.0	0.0	1.67057	0.0	0.0	11.72239	0.01509	0.019	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	21.79143	17.1855	0.00774	0.0	0.0	0.0	0.0	0.0	0.0	0.04224	0.00264	0.00053	43.43405	0.02245	0.0267	0.00071	0.0	0.0	0.0	0.08562	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.02896	0.00359	0.00337	0.0	0.0	0.0	0.01088	0.0	0.0	0.09845	0.0	0.0	0.29422	0.0	0.0	1.64749	0.0	0.0	13.71883	0.00179	0.0	9.79907	0.00064	0.02291	11.11543	0.00766	0.00338	1.38048	0.0	0.0	10.95208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29127	0.0	0.0	0.0	0.0	0.0	25.32105	0.0	0.0	16.21642	0.0203	0.00398	0.00415	0.01922	0.00939	4.47091	0.0	0.0	1.88956	0.00182	0.0	1.69112	0.0	0.0	19.69023	0.00058	8e-05	0.0	0.0	0.0	32.04397	0.00382	0.00329	7.79011	0.00226	0.00411	0.45349	0.0	0.0	10.34197	0.87659	0.00959	0.00019	0.0	0.0	16.5338	0.00298	0.00162	0.32076	0.00342	0.00094	0.00087	0.00346	0.00714	0.0	0.0	0.0	3.72911	0.0	0.0	0.0	0.0	3.29588	0.0	0.0	0.0	0.0	0.0	0.0	6.72337	0.00383	0.00271	0.0	0.0	0.0	4.82385	0.0	0.0	0.0	0.0	0.0	0.09811	0.0	0.0	12.9928	0.0	0.0	0.39527	0.0	0.0	0.00235	0.0	0.0	6.95282	0.0	0.0	0.31223	0.0	0.0	13.17094	0.00149	0.00233	0.0	0.00076	0.00116	0.0026	0.0	0.0	13.43034	0.0	8e-05	0.0	0.0	0.0	21.25984	0.0	0.0	0.0	0.0	0.0	3.40216	0.0	0.0	1.39968	0.00027	0.00079	9.97695	0.01496	0.0	0.57328	0.0	0.0	0.83332	0.0	0.0	1.14006	0.0	0.0	7.89147	0.0	1.26766	4.09609	0.0	0.0	2.0577	0.78361	0.00129	0.00647	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	0.11237	0.35973	0.0	0.0	0.0	0.23073	0.0	0.0	0.0	0.19223	0.41265	0.0	0.19593	0.00015	0.0	0.0	0.01214	0.0	0.0	0.05488	0.0	0.0	0.0	0.85397	0.0	0.0	0.0	0.0	0.0	0.02311	0.0	0.0	1.98852	0.41726	0.0	0.91397	0.0201	0.0	1.36853	0.0	0.0	0.0257	0.0	0.0	1.10449	0.0	0.0	0.0	0.00342	0.0	0.0	0.0	0.0	0.0	0.01226	0.0	0.0	4.81785	0.00152	0.0	1.72834	0.0	0.0	0.03279	0.0	0.0	0.0428	0.0	0.0	0.25022	0.0	0.0	0.11932	0.0	0.0	0.5068	0.00183	0.01082	0.92261	0.0	0.0	0.03051	0.0	0.0	2.04103	0.0	0.0	0.0128	0.0	0.0	2.65178	0.0	0.0	1.06176	0.0	0.0	0.31094	0.0	0.0	0.00981	0.0	0.0	0.00606	0.0	0.0	0.01111	0.0	0.0	0.86469	0.0	0.0	0.01415	0.0	0.0	0.10347	0.0	0.0	0.08561	0.0	0.0	0.46098	0.0	0.0	0.12394	0.0	0.0	0.0237	0.0	0.0	0.19185	0.0	0.0	0.01274	0.0	0.0	0.01717	0.0	0.0	0.06523	0.0	0.0	0.20636	0.0	0.0	0.00973	0.0	0.0	0.62201	0.28583	0.0	0.12821	0.0	0.0	0.61677	0.34992	6.78716	0.01514	0.0	0.00861	0.0	0.0	0.0	4.56406	4.77971	0.0	0.09872	0.76365	0.0	0.19898	0.0	0.0	0.02927	0.0	0.0	0.0	0.0	0.0	0.11232	0.0	0.0	0.20438	0.0	0.0	0.00121	0.0	0.0	1.10131	0.0	0.0	2.07592	0.0	0.0	0.60788	0.0	0.0	0.35681	0.0	0.0	3.17873	0.0	0.0	0.0	0.00039	0.0	0.00755	0.0	0.0	3.93667	0.0	0.0	0.00929	0.0	0.0	0.34784	0.0	0.0	0.15843	0.0	0.0	0.16491	0.0	0.0	0.03008	0.0	0.0	0.07025	0.0	0.0	0.30451	15.64964	0.0016	0.15675	0.71828	0.0	0.51966	0.0	0.09015	0.0	0.0	0.0	2.24779	0.00063	0.0	1.96443	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	0.81005	6.71	0.0	0.00652	0.05881	14.2242	0.00143	0.0	0.00783	4.00093	20.06393	0.00122	1.62423	0.0	0.0	0.0	1.71621	0.0	0.0	0.30103	1.26801	0.00081	4.93606	19.60492	0.00417	0.00202	10.12557	0.81815	0.0003	3.5898	9.70611	36.46806	1.61032	2.1554	0.0	6.66877	4.75951	0.0	6.14663	13.59334	0.02759	0.55899	0.04901	0.00763	8.90391	0.03077	0.0	4.25595	0.22379	0.0	0.02278	1.72074	0.0	0.0	2.50924	0.00083	0.00052	30.31828	0.01375	0.0	17.68134	0.0	0.0	5.35782	11.2737	0.0	5.30016	3.28161	8.62759	7.60871	0.00362	0.00553	1.87899	42.63565	0.05902	2.94158	3.25487	0.0	6.36774	0.0	0.0035	0.94107	0.03541	0.0	4.07433	0.0	0.71167	1.96353	0.60769	2.63297	8.59519	5.62088	0.9174	14.10148	0.00491	0.0	2.24768	8.11072	0.00027	3.95753	0.0	0.0	1.1082	0.30697	0.0	1.04762	0.07442	0.0	10.69586	0.0	0.0	0.6368	0.47778	0.37473	4.56211	7.34936	0.01047	0.70852	0.95945	0.0	8.89445	0.00109	0.0	12.85814	0.00031	0.0	1.96429	0.0	0.0	3.48422	0.24102	0.0045	4.61551	0.0	0.0	3.4409	0.004	0.0	2.35853	0.72658	0.0	4.50354	5.75858	0.00231	1.28532	3.04355	0.05004	3.71146	1.15494	0.0	0.85898	0.00489	0.0	0.86498	6.47336	23.80496	0.07853	5.76422	2.24273	2.02466	0.0	0.0	1.55531	0.03676	0.0	1.27272	1.24685	0.0	9.8225	4.34417	0.0	3.38012	0.48343	1.65694	5.65529	0.25524	0.0	20.43016	5.38256	0.00209	1.10624	0.0	0.0	2.22547	3.74143	0.0	1.60811	0.0	0.0	3.73949	0.0	0.0	1.32751	0.0	0.0	0.46988	0.00711	0.0	11.19752	0.82758	8.46933	41.07795	21.4071	12.28916	1.04189	0.01087	0.01697	4.59549	0.11238	0.0	2.65831	0.32446	0.0	2.76915	0.0	0.0	4.8003	0.0	0.0	0.53742	0.03841	0.00656	0.38946	1.03535	1.70668	0.71941	10.58511	0.00914	3.86716	10.42922	0.0005	1.09322	24.08835	0.00209	4.21346	0.0	4.48114	9.96241	0.02054	0.0	2.12396	8.04465	3.41848	41.32146	33.6862	0.05053
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Butyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00591	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145	0.00475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00715	0.0	0.0	0.0	0.0	0.0	0.01234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Cellulosilyticum	0.0	0.56153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69712	0.0	0.0	0.0	0.0	0.0	0.0	0.58172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27914	0.0	0.0	0.0	0.0	0.0	2.38415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75276	0.0	0.0	0.0	0.0	0.0	0.27379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49828	0.0	0.0	0.0	0.0	0.0	4.09072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea	0.42334	0.00614	0.0	0.0	4.55772	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	1.13057	0.02148	0.0	0.0	0.0	0.0	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00885	0.0	0.0	1.27456	0.0	0.0	0.0	0.0	0.0	0.21123	0.0	0.00284	0.07224	0.0738	0.0	0.03143	0.0	0.0	0.0	0.0951	0.0	0.04861	0.00376	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79651	0.0	0.0	0.00817	0.0	0.0	0.0	0.0	0.0	0.15691	0.0	0.0	1.39805	0.01733	0.0	0.0	0.0	0.00147	0.24748	0.20448	0.0	0.69529	0.0	0.0	0.1957	0.2486	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.30008	0.0	0.00341	0.0	0.0	0.0	0.44279	0.0	0.0	0.02745	0.12476	0.0	0.0	0.00476	0.0	0.01219	0.00111	0.02964	0.30147	0.0	0.0	0.08963	0.00234	0.0	0.01304	0.0	0.0	0.00227	0.0	0.0	0.09492	0.0	0.0	0.29111	0.15312	0.00125	0.03369	0.0	0.0	0.29499	0.00334	0.0	0.30875	0.0	0.0	0.1059	0.0	0.0	0.0	0.0	0.0	0.00213	0.0	0.0	0.54872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285	0.0	0.0	0.0	0.14281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13565	0.0	0.0	0.0	0.0	0.0	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0675	0.0	0.0	0.00185	0.0	0.00131	0.89843	0.0	0.0	0.24915	0.0	0.0	0.0	0.0	0.0	0.00424	0.0	0.0	0.0	0.0	0.0	3.67816	0.0	0.0	0.14136	0.0	0.0	1.65171	0.0	0.0	0.04433	0.0	0.0	0.04216	0.0	0.0	0.41782	0.0	0.0	0.03609	0.0	0.0	0.13483	0.0	0.0	0.16075	0.0	0.0	0.0	0.0	0.0	0.02675	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_noname	0.73105	0.50778	0.0	0.0	0.0	0.78689	0.0	0.0	0.0	0.83259	0.15092	0.0	2.17663	0.00885	0.0318	0.0	1.20875	0.0	0.0	1.7676	0.00611	0.01221	0.0	3.45523	0.0	0.0	0.0	0.0	0.0	4.27771	0.02806	0.0	1.30426	0.07533	0.0	0.00293	0.0	0.0	0.66678	0.78345	0.0	0.83326	0.10414	0.27451	1.09437	0.00215	0.0	0.0	0.12839	0.0	0.0	0.10441	0.0	0.0	0.04808	0.0	0.0	0.47906	0.0	0.0	0.0	0.0	0.0	0.44956	0.31961	0.0	3.04957	0.12548	0.0	0.01363	0.0	0.0	2.00426	3.6053	0.00325	0.47959	0.26912	0.1004	0.05997	0.0	0.0	0.63368	0.00044	0.0	0.0737	0.0	0.01475	0.27902	0.00142	0.0	0.0	0.0	0.0	0.02989	0.0	0.0	2.69232	0.0	0.0	0.08934	0.0	0.0	0.3584	0.0	0.0	0.479	0.0	0.0	0.0939	0.0	0.0	0.25183	0.0	0.03929	0.86579	0.0	0.0	0.72767	0.13593	0.0	1.9013	0.0	0.0	0.08668	0.0	0.0	0.12005	0.0005	0.0	0.41296	3.32503	0.0	0.21934	0.0	0.0	0.84943	0.0094	0.0	0.6358	0.0	0.0	8.97274	0.0	0.0	0.08735	0.0	0.0	0.02242	0.00881	0.0	0.95867	0.0	0.0	0.31567	0.16892	0.0	0.0	0.0	1.37694	0.05637	0.0	0.0	1.57888	0.59027	0.0	1.39697	0.0	0.0	0.10297	0.03246	0.0	0.04645	0.0	0.18497	0.0069	0.0	0.0	0.01121	0.48371	0.0	0.23201	0.20483	0.0	1.24588	0.0	0.0	2.33027	0.0	0.0	1.40337	0.06064	0.0	0.90221	0.0	0.0	0.78865	0.0	0.0	0.02949	0.00694	0.96293	3.27736	0.00639	0.0	0.59868	0.0	0.0	0.01305	0.0	0.0	0.87086	0.00074	0.0	0.15558	0.00124	0.0	0.79036	0.0	0.0	0.713	0.0	0.0	0.44321	0.0	0.0	0.02453	0.0	0.0	0.47803	0.23482	0.0	0.95769	0.0	0.0	0.00523	0.0	6.52369	0.00218	0.0	0.0	0.15063	0.42386	0.0	0.01542	0.00256	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	1.10688	3.24674	0.0	0.0	0.00656	0.0	0.0	0.0	0.00654	0.0	0.0	0.0	0.78007	0.01135	0.00095	0.0	4.53783	0.0041	0.00507	4.02498	0.00564	0.00108	0.0	0.0	0.0	0.0	0.01159	0.00374	0.0	0.2614	1.56173	0.0	10.33805	0.00077	0.0	0.01308	0.0	0.0	1.04519	0.0	0.0	11.37868	0.00525	0.00788	7.50203	0.00569	0.01493	0.0	0.03897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03005	0.00237	0.00015	0.26267	0.0	0.0	5.58637	0.0	0.0	1.78389	0.0	0.0	0.0	0.0	0.0	14.81603	0.00574	0.0	5.17845	0.00084	0.0	12.50156	0.00085	0.00909	1.42787	0.00848	0.00227	9.71312	0.00382	0.00251	3.77757	0.0	0.0011	0.01128	0.0	0.0	0.0	0.0	0.0	9.62179	0.00062	0.00122	0.33862	0.0	0.0	15.09677	0.0	0.0	1.56126	0.0	0.0	0.00022	0.02552	0.00923	2.97899	0.0	0.0	0.25675	0.00197	0.0	0.2632	0.0	0.0	0.22552	0.0	0.0	0.0	0.0	0.0	4.50772	0.00155	0.0	0.27705	0.0	0.0007	0.06748	0.0	0.0	10.11032	0.00219	0.00412	21.00877	0.00312	0.00278	0.00143	0.00399	0.00111	4.34805	0.0033	0.00073	0.0	0.0	0.00065	1.0561	0.0	0.0	0.84382	0.0	0.00626	0.00528	0.0	6.14994	0.00202	0.0	0.0	1.29262	0.0	0.0	10.59821	0.01342	0.01135	0.02665	0.0	0.0	9.30617	0.0	0.0	0.0	0.0	0.0	0.02031	0.0	0.00137	13.72623	0.0	0.0	2.18126	0.0	0.0	18.72893	0.00516	0.00091	3.38533	0.00049	0.0	0.00871	0.0	0.0	8.35295	0.0	0.0	0.0	0.00114	0.00801	0.00043	0.0	0.0	28.15935	0.00393	0.03921	0.0	0.00288	0.00225	4.25272	0.0	0.0	1.74109	0.0	0.0	10.01105	0.0	0.0	1.15861	0.0	0.0	0.18516	0.0	0.0	1.71814	0.0	0.0	0.08642	0.0	0.0	0.85921	0.0	0.00137	0.69372	0.0	2.14978	0.0	0.0	0.0	0.80864	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
